99,新竹縣,竹北市,嘉豐二街,復興三路,0.0
100,新竹縣,竹北市,自強南路,興隆路,0.0
101,新竹縣,竹北市,自強南路,興隆路,0.0
102,新竹縣,竹北市,自強南路,東興路,0.0
103,新竹縣,竹北市,光明六路東二段,興隆路,0.0
104,新竹縣,竹北市,光明六路東二段,興隆路,0.0
105,新竹縣,竹北市,光明六路東二段,興隆路,0.0
106,新竹縣,竹北市,光明六路東二段,興隆路,2179.42586191
107,新竹縣,竹北市,光明六路東二段,興隆路,0.0
108,新竹縣,竹北市,興隆路,興隆路,0.0
109,新竹縣,竹北市,興隆路,興隆路,0.0
110,新竹縣,竹北市,嘉政九街,高鐵九路,0.0
111,新竹縣,竹北市,光明六路東二段,文興路,0.0
112,新竹縣,竹北市,縣政九路,縣政七街,0.0
113,新竹縣,竹北市,縣政七街,縣政五街,0.0
114,新竹縣,竹北市,吳濁流路,文采街,0.0
115,新竹縣,竹北市,文平路,光明一路,0.0
116,新竹縣,竹北市,沿河街,中山路,0.0
117,新竹縣,竹北市,中山路,文忠街,0.0
118,新竹縣,竹北市,六家五路一段,光明六路東二段,0.0
119,新竹縣,竹北市,興隆路二段,文山路犁頭山段,0.0
120,新竹縣,竹北市,興隆路二段,光明六路東二段,0.0
121,新竹縣,竹北市,興隆路二段,福興東路一段,0.0
122,新竹縣,竹北市,興隆路二段,福興東路一段,0.0
123,新竹縣,竹北市,光明六路東一段,勝利七街,0.0
124,新竹縣,竹北市,嘉豐二路一段,自強南路,0.0
125,新竹縣,竹北市,嘉豐南路一段,自強三路,2427.909843
126,新竹縣,竹北市,嘉豐二路一段,自強南路,0.0
127,新竹縣,竹北市,嘉豐二路一段,光明六路東一段,0.0
128,新竹縣,竹北市,光明六路,社崙橋,0.0
129,新竹縣,竹北市,光明六路,社崙橋,345.342370646
130,新竹縣,竹北市,社崙橋,義崙橋,904.140771756
131,新竹縣,竹東鎮,光明路,公道五路(縣市交界),1457.59259181
132,新竹縣,竹東鎮,東林路,中豐路一段,0.0
133,新竹縣,竹東鎮,東寧路二段,大林路,0.0
134,新竹縣,竹東鎮,中正南路,大林路,444.328152237
135,新竹縣,竹東鎮,東林路,中豐路一段,3660.49100768
136,新竹縣,竹東鎮,東林路,中山路,682.919216625
137,新竹縣,竹東鎮,竹中火車站,竹中火車站,600.460437031
138,新竹縣,竹東鎮,仁愛路,中山路,0.0
139,新竹縣,竹東鎮,中山路,北興路,0.0
140,新竹縣,竹東鎮,東林路,興農路,1094.58822622
141,新竹縣,竹東鎮,朝陽路,中豐路一段,1816.64747015
142,新竹縣,竹東鎮,東寧路,北興路,0.0
143,新竹縣,竹東鎮,康寧街,大明路,0.0
144,新竹縣,竹東鎮,東寧路,仁愛路,0.0
145,新竹縣,芎林鄉,文衡路,竹24-1,0.0
146,新竹縣,芎林鄉,0,800,1192.63452832
147,新竹縣,芎林鄉,0,800,1148.80732431
148,新竹縣,芎林鄉,文衡路,文華街,0.0
149,新竹縣,芎林鄉,文衡路,文華街,0.0
150,新竹縣,芎林鄉,富林路二段,富林路二段,962.431941384
151,新竹縣,芎林鄉,富林路一段,山豬湖堤防,231.084537922
152,新竹縣,芎林鄉,文衡路(呈甘橋),文衡路(呈甘橋),41.7372437302
153,新竹縣,芎林鄉,文衡路(呈甘橋),文衡路(呈甘橋),41.5562473433
154,新竹縣,湖口鄉,遠生路,二段226號,1295.52286771
155,新竹縣,湖口鄉,中山五路,中正路,907.770277273
156,新竹縣,湖口鄉,達生路,達生九街,1259.63833136
157,新竹縣,湖口鄉,民生橋,達生八街,1522.82667114
158,新竹縣,湖口鄉,中山五街,中正路二段,1278.44563501
159,新竹縣,湖口鄉,56號,98號,0.0
160,新竹縣,湖口鄉,中正村14鄰,中山路一段372號,984.126991157
161,新竹縣,湖口鄉,達生路,二段226號,0.0
162,新竹縣,湖口鄉,光復路,新生路,0.0
163,新竹縣,湖口鄉,中興街,中正路,0.0
164,新竹縣,湖口鄉,光復路,勝利路,87.902778202
165,新竹縣,湖口鄉,中興街,遠生路,0.0
166,新竹縣,湖口鄉,達生路,達生九街,0.0
167,新竹縣,湖口鄉,達生六街,達生七街,241.661392821
168,新竹縣,湖口鄉,中正路三段220巷,中正路三段320巷,1631.67095988
169,新竹縣,湖口鄉,中正五街,中正七街,299.597640644
170,新竹縣,湖口鄉,健康街,健康一街,380.851394268
171,新竹縣,湖口鄉,中美西路,中山路一段119巷,184.651459373
172,新竹縣,湖口鄉,中山五路,中正路,0.0
173,新竹縣,湖口鄉,信全街,達生八街,0.0
174,新竹縣,新埔鎮,田新路交叉,新關路與田新路交叉,3935.95641794
175,新竹縣,新豐鄉,建興路,福德街,494.732815164
176,新竹縣,新豐鄉,嘉豐五路二段,嘉豐南路二段,1723.95493846
177,新竹縣,新豐鄉,康樂路,泰安街,1177.23327698
178,新竹縣,新豐鄉,泰安街,康樂路,1094.72224754
179,新竹縣,新豐鄉,松林街,道化街,455.806345895
180,新竹縣,關西鎮,關西二號橋,南華橋,0.0
181,新竹縣,關西鎮,第一銀行,太和堂西藥房,0.0
182,新竹縣,關西鎮,太和堂西藥房,小葉小吃店,0.0
183,新竹縣,關西鎮,博愛路轉角,中豐路,0.0
184,新竹縣,關西鎮,中山路,伍聯社為界,0.0
185,新竹縣,關西鎮,中山路接中山東路,伍聯社為界,0.0
186,新竹縣,關西鎮,東興里087路燈,關西大橋,0.0
187,嘉義市,西區,世賢路四段22巷,世賢路四段56巷,135.057519775
188,嘉義市,西區,無名路,大聖路,156.005424237
189,嘉義市,西區,世賢路四段56巷,民生南路,365.256890202
190,嘉義市,西區,大聖路,博愛路二段,36.3905442148
191,嘉義市,西區,大富西街87巷,自強街,66.0933779459
192,嘉義市,西區,自強街,博愛路二段,38.93797031
193,嘉義市,西區,停車場出入口,嘉義大學出入口,282.618054263
194,嘉義市,西區,無名路,世賢路三段116巷,293.902920184
195,嘉義市,西區,蘭州四街,世賢路二段,173.717851235
196,嘉義市,西區,興嘉國小出入口,重慶路,461.117376995
197,嘉義市,西區,無名路,志昇街52巷,214.133214919
198,嘉義市,西區,興業西路13巷,民生南路,34.5003718249
199,嘉義市,西區,無名路,住宅出入口,286.42338128
200,嘉義市,西區,志昇街52巷,新榮路,212.982907589
201,嘉義市,西區,工廠出入口,工廠出入口,148.276776282
